Age,Gender,Program_Stream,Daily_Study_Hours,Weekly_Revision_Days,Study_Hours_Before_Exam,Number_of_Subjects,Class_Attendance_Percentage,Assignment_Quality_Rating,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Caffeine_Intake_Cups,Daily_Screen_Time_Hours,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Phone_Usage_During_Study_Minutes,Uses_AI_Tools,Uses_Handwritten_Notes,Preferred_Study_Time,Final_Score_Percentage
21,Male,CSE,3.99,2,11.966649246163911,5,30.07,5,1,0,6.01,2.0,6.956394667340347,0,10,0,0.9921042743788032,0.9747488349829633,6.952285904896723,8.017452453724381,30,1,1,Morning (6:00 AM - 12:00 PM),76.87
19,Male,BBA,2.0,4,12.043884271579612,6,79.05,10,1,0,8.02,1.0,5.005228779911585,6,40,0,7.001593333881704,2.986822429291154,10.011014450303197,4.994581256436472,6,1,1,Night (6:00 PM - 6:00 AM),82.85
20,Female,CSE,3.97,2,10.070058085644726,6,72.26,6,0,0,10.03,1.0,2.012468162869974,5,3,0,7.030397822656845,4.996700302969412,6.063309405890553,10.016480306544633,10,1,1,Night (6:00 PM - 6:00 AM),83.05
35,Female,CSE,5.06,0,7.971463848616888,7,90.15,2,0,0,8.01,2.0,4.0199797578231165,2,20,0,8.00532852328448,2.9932770391054144,1.033288020011661,5.977209458450164,240,1,0,Night (6:00 PM - 6:00 AM),76.13
22,Female,CSE,5.97,2,5.997830973391679,6,74.04,6,0,0,7.01,2.0,7.97888926041863,6,60,0,8.009348808980176,7.011749483457111,6.006333585067415,7.9854612662519004,40,1,1,Night (6:00 PM - 6:00 AM),80.18
21,Male,BCA,0.98,1,8.022821582958375,12,72.35,7,0,0,11.0,6.0,5.9562349112333735,3,120,0,8.033966432838037,0.9868280860978851,4.983862835061707,9.02167269233871,140,0,1,Night (6:00 PM - 6:00 AM),74.86
20,Male,MBA,0.97,2,5.984659800156072,8,55.1,10,0,0,6.99,4.0,9.033810754268833,4,3,0,9.988809270231824,6.041901410346787,6.031179151865928,1.0341168151186055,150,1,1,Morning (6:00 AM - 12:00 PM),75.95
24,Male,BHMS,3.06,0,10.020997426289881,7,85.3,6,0,1,6.99,3.0,5.014214587215458,5,40,0,10.008480365036473,0.9719885828113366,9.015560401499974,8.999195384135332,0,1,1,Night (6:00 PM - 6:00 AM),89.26
25,Male,CSE,6.02,0,7.999809967936157,5,75.14,3,1,0,3.94,1.0,2.9894959898116316,6,70,0,8.012306350670185,5.985616854239854,2.993470343365864,0.9359812929647243,70,1,1,Morning (6:00 AM - 12:00 PM),82.95
20,Male,BCA,4.97,3,1.9881932000716356,5,91.58,5,1,0,9.98,1.0,5.940472135113283,0,40,0,3.003777868182837,8.0106867572241,4.9868164135075235,3.9954282178668414,60,1,0,Night (6:00 PM - 6:00 AM),68.12
22,Male,CSE,6.03,1,7.933861406676662,5,78.3,9,0,0,8.0,4.0,1.981441320993222,6,60,0,9.013992338108274,5.016751633795868,1.9778118645436378,7.000744766040679,30,1,0,Night (6:00 PM - 6:00 AM),79.73
22,Female,BHMS,1.01,2,6.006942807781702,4,30.03,6,0,0,11.99,1.0,1.0192881304461483,5,2,0,9.980618124084216,0.9672851077568212,8.00916861258211,6.994653639788623,60,1,1,Morning (6:00 AM - 12:00 PM),79.77
24,Female,CSE,0.01,1,6.0446435556447735,5,97.99,10,0,0,7.01,0.0,10.012060055355182,3,120,0,8.027479754610935,9.997213506966254,5.989801695501713,6.007725054854578,60,1,1,Night (6:00 PM - 6:00 AM),8.14
24,Male,CSE,3.99,3,3.963745856417085,6,98.06,9,0,0,5.98,2.0,7.96176969287061,5,0,0,3.9844695636242573,1.0216860459964063,7.004107279684312,9.9890462891524,400,1,1,Night (6:00 PM - 6:00 AM),70.98
22,Male,CSE,0.98,1,23.908312993374896,7,67.92,7,0,0,5.99,2.0,6.0171726054074846,0,5,0,10.012748807934496,2.956532321638572,5.022702718722285,6.019267262672929,90,1,0,Morning (6:00 AM - 12:00 PM),90.11
20,Female,CSE,13.01,2,7.985114525742415,6,78.05,3,0,0,5.96,0.0,5.9975538457601045,5,40,1,10.005899474854525,4.997618193487708,7.989191282650898,2.9732028228140712,20,0,1,Afternoon (12:00 PM - 6:00 PM),85.91
25,Male,CSE,1.98,1,5.070328921596633,3,68.86,7,0,0,10.01,2.0,5.035145031898373,1,5,0,9.980746957807348,3.959669568675689,6.015785757308876,9.028408054264757,240,1,1,Afternoon (12:00 PM - 6:00 PM),85.77
35,Female,CSE,4.06,4,4.0564556823813644,12,77.29,8,1,0,7.98,3.0,6.480641272777731,0,5,0,1.0454948003701687,6.977950410343004,4.02991070978824,9.035602352239133,15,1,0,Night (6:00 PM - 6:00 AM),78.01
22,Male,CSE,2.46,7,4.972960607559371,6,77.97,9,1,1,7.99,0.0,3.982886734678432,0,20,0,3.048133482624174,1.0023207992797498,7.009670171319071,6.979028760404117,60,1,0,Afternoon (12:00 PM - 6:00 PM),9.8
20,Male,BA,0.05,1,7.021219036932663,4,67.91,1,0,0,8.01,2.0,3.003192437899037,4,5,1,0.9741792521520435,7.994105228153026,1.0171185748481804,6.979016355624024,50,1,0,Night (6:00 PM - 6:00 AM),70.02
21,Female,CSE,4.0,1,1.0285805149082108,2,91.79,2,1,0,6.98,5.0,7.98841537405504,6,15,0,4.022412708672395,3.9690628688005614,7.009852691986587,5.009432887539683,50,1,1,Morning (6:00 AM - 12:00 PM),85.86
24,Male,BA LLB,8.01,1,6.069423705686159,7,85.06,2,1,0,8.01,3.0,9.975772258838106,7,10,0,4.996563946997523,1.0331285945656394,5.000397936168049,5.972731813015068,120,1,1,Night (6:00 PM - 6:00 AM),98.09
21,Male,CSE,16.0,1,12.927769968826944,5,92.04,7,0,1,7.98,0.0,6.051076330207549,2,25,0,2.9811053585087577,4.990950078736128,8.020484990261506,4.988685852190293,240,1,1,Night (6:00 PM - 6:00 AM),75.96
22,Female,CSE,11.98,0,9.950211287329804,6,64.09,5,0,0,8.0,2.0,6.039413479166831,6,600,0,10.010333237091931,5.014914856999551,5.039377883673756,7.02532294000158,15,1,1,Night (6:00 PM - 6:00 AM),89.96
21,Female,BCA,5.03,1,5.9063805302381915,7,77.77,8,1,0,5.99,0.0,3.973374735219366,5,5,0,4.023380011383164,8.04073288733834,8.020921859460374,10.016941419647143,140,0,1,Afternoon (12:00 PM - 6:00 PM),87.05
22,Male,BA,0.92,0,2.968397989797375,5,94.63,6,0,0,7.99,3.0,6.006111122611061,4,10,0,5.004516862957667,8.981653267287989,1.9952620822584672,3.0454813307360196,15,1,0,Night (6:00 PM - 6:00 AM),76.13
20,Male,CSE,2.98,2,2.049671200662488,12,83.14,5,0,1,12.03,2.0,5.95750770391055,0,30,0,4.989807288184597,7.016697422016507,5.995902145063229,3.003922585926427,400,1,1,Morning (6:00 AM - 12:00 PM),75.03
20,Female,BA,0.97,2,7.973926870911128,5,45.34,5,1,0,6.97,3.0,4.047187378758241,5,15,1,3.0372778427646936,3.0112606455884836,6.996817492918045,6.985970216880595,6,1,0,Night (6:00 PM - 6:00 AM),70.25
20,Male,BA LLB,0.0,1,2.93906126271872,4,94.77,6,1,0,11.03,3.0,5.021084191317996,0,5,0,10.03828658702108,3.9623107957924066,6.0231837961754735,6.001176965663706,120,1,1,Morning (6:00 AM - 12:00 PM),80.24
30,Male,CSE,5.99,1,14.010557295501048,8,80.36,5,1,0,7.98,0.0,8.02783864692937,0,5,1,7.9808513080285834,4.032744317765206,5.987122779929048,6.996541273243749,360,1,1,Night (6:00 PM - 6:00 AM),87.9
22,Female,CSE,0.51,1,6.011755976443769,5,45.06,10,0,0,5.02,0.0,12.993022906456298,3,600,0,10.002548553462326,5.002737811497436,9.974933357240575,5.996863543822769,46,1,0,Morning (6:00 AM - 12:00 PM),82.84
21,Male,CSE,2.02,4,7.952623273288221,5,95.0,7,1,0,8.02,2.0,6.032582792996056,3,2,0,1.9557248466274917,6.985547702383641,6.011474676006762,5.999453274254753,20,1,0,Night (6:00 PM - 6:00 AM),74.83
20,Female,CSE,3.01,4,14.976427106293862,4,49.91,10,0,0,8.01,1.0,7.032656406640624,6,10,1,7.023423500201247,6.956070358412498,4.000529608826103,0.9785990969876809,70,1,1,Morning (6:00 AM - 12:00 PM),85.25
24,Male,CSE,4.98,3,12.007014233818362,6,57.68,9,0,0,6.98,0.0,1.9954331084638481,3,120,0,4.037223913269231,6.96543724529318,9.03624819580943,6.006482003215118,6,1,1,Night (6:00 PM - 6:00 AM),79.83
21,Female,CSE,5.01,1,0.03474993106961085,4,69.23,5,1,1,7.01,0.0,3.96812986398054,0,0,0,4.010923063465666,2.9970566362959787,8.944779364718205,6.967645693193259,300,1,0,Night (6:00 PM - 6:00 AM),74.95
18,Male,CSE,6.0,2,6.969773885811998,4,82.82,4,1,1,6.05,0.0,6.0120714553663985,5,70,0,1.9709670899111265,3.9637127574612623,3.005091890104406,6.983535860890021,240,1,0,Morning (6:00 AM - 12:00 PM),50.0
21,Male,BCOM,2.03,1,11.963061163291522,4,90.82,10,0,1,10.0,2.0,3.996490540285447,0,0,0,8.045293903842158,8.017162218597957,2.9901206884152174,4.997269581692471,180,1,1,Morning (6:00 AM - 12:00 PM),75.25
21,Male,CSE,2.02,0,20.089091617501598,11,70.23,9,0,0,6.0,1.0,6.051384532919632,2,60,0,5.056934111180803,4.9897196143237235,5.019827738308723,5.948102372797603,400,1,1,Morning (6:00 AM - 12:00 PM),75.82
20,Male,CSE,4.0,2,4.987235167564192,4,49.57,10,0,0,6.0,2.0,6.001404391286669,0,3,0,4.987889932253297,4.957649211248846,6.993148497650398,8.017662267958672,120,1,0,Afternoon (12:00 PM - 6:00 PM),78.15
22,Female,CSE,3.97,1,8.011619278520822,7,68.65,8,0,0,8.01,2.0,3.0029527457928586,6,1,0,7.012490995997988,6.9820186130069155,6.985903897185042,0.952842959383084,40,1,0,Night (6:00 PM - 6:00 AM),86.0
24,Male,CSE,5.98,7,12.030202473694384,8,90.0,9,1,0,6.0,0.0,4.022383350743708,6,5,0,7.022900026265603,3.9711708345710677,1.0229012258966574,6.015379151342398,60,1,0,Night (6:00 PM - 6:00 AM),73.98
26,Male,BSC,5.98,1,11.916762345128218,5,80.07,5,1,0,6.01,3.0,8.000090858368683,1,70,0,5.02207854839787,4.966797335898904,10.031297126280018,4.970306637955077,60,1,0,Night (6:00 PM - 6:00 AM),68.0
19,Prefer not to say,CSE,1.99,2,5.9991369674319746,5,77.11,3,1,0,7.99,2.0,8.019259483414995,3,240,0,3.0013514018976717,5.939917915024103,4.9976097282544725,3.9906997904675614,40,1,0,Morning (6:00 AM - 12:00 PM),75.9
19,Female,BBA,0.51,5,1.9233383878848227,5,78.93,5,0,0,6.98,0.0,6.985048803907768,1,2,0,4.050413482909079,3.0026990427297213,0.9980790993737999,6.011923440192282,30,1,1,Night (6:00 PM - 6:00 AM),33.27
22,Male,CSE,3.02,3,7.993908056847838,8,72.58,5,1,0,8.04,4.0,5.968974286217648,5,20,0,8.956108158569574,9.974128783258303,5.031091433939176,6.050487069582231,0,1,1,Morning (6:00 AM - 12:00 PM),75.9
20,Male,CSE,5.0,2,4.063963571928524,5,89.95,2,1,0,4.0,0.0,3.9746879138473803,0,0,0,5.956467213350004,9.050900250872099,6.028357165394491,10.0026746796777,50,1,1,Morning (6:00 AM - 12:00 PM),79.82
20,Male,CSE,5.0,2,11.953488828976601,5,79.95,2,0,0,5.06,1.0,6.990649103079013,4,20,0,3.999560190053097,1.0269219925611894,7.025239251644419,5.954462857111511,66,1,0,Morning (6:00 AM - 12:00 PM),74.83
20,Male,MBA,9.0,4,13.922373994390492,5,49.82,9,1,0,8.01,1.0,0.0032902057781806363,3,30,0,5.048890564514045,10.04425116506145,4.990145071894517,5.021904557056059,10,1,1,Night (6:00 PM - 6:00 AM),77.17
22,Male,CSE,0.98,3,10.087933160879052,6,50.03,8,0,1,7.01,0.0,6.013841890341133,5,20,1,7.0325185047466165,10.019408292379115,4.983887102866209,6.9946732768599285,70,1,0,Night (6:00 PM - 6:00 AM),89.95
22,Male,CSE,3.97,1,0.9465671859277681,4,55.14,9,1,1,4.99,2.0,13.012638385891618,2,60,0,4.958126190159869,7.9841427890037995,2.0400490925497716,6.001605622435085,40,1,1,Night (6:00 PM - 6:00 AM),80.09
21,Female,BA,4.95,0,2.930192413553137,4,74.27,1,0,0,7.99,10.0,10.000279426246513,0,20,0,2.07973206701642,1.0087902165716485,9.01491977888099,8.012813049107073,60,1,1,Night (6:00 PM - 6:00 AM),84.98
20,Male,CSE,2.98,2,15.07541857082579,12,94.66,5,1,0,5.99,0.0,12.970318616990502,1,35,0,10.015544124133283,5.99178819481303,6.981855838387929,6.94888731549503,30,1,0,Afternoon (12:00 PM - 6:00 PM),77.97
20,Male,B.DES,4.01,1,-0.0552687591282931,8,88.94,7,0,0,5.98,0.0,5.019383468815801,0,3,0,2.9676910623713457,9.009238991037753,1.9973973924697779,1.0001501389168115,65,1,1,Night (6:00 PM - 6:00 AM),33.32
20,Female,CSE,1.98,3,8.076624249442828,6,90.1,9,1,0,9.98,10.0,2.9583569405277275,2,5,0,8.99741686351423,6.024174364692045,8.002079288184323,4.990590113254342,10,1,1,Night (6:00 PM - 6:00 AM),85.1
21,Male,CSE,0.99,2,8.012767841546706,12,89.13,5,0,0,4.03,2.0,5.967614437591986,2,10,1,9.027119341038361,9.016205349397156,0.9974148181466761,6.028063215901831,150,1,0,Night (6:00 PM - 6:00 AM),85.9
21,Male,BCA,16.0,0,18.059809956491982,6,90.0,6,1,0,6.02,2.0,4.001253600963258,5,30,0,5.035120173287041,5.000226277512183,4.992848371007168,4.016700415437039,40,1,0,Night (6:00 PM - 6:00 AM),79.98
25,Male,CSE,16.0,2,8.008667438864322,5,77.12,8,0,1,8.03,0.0,8.022091348099025,4,6,0,2.9981499879011326,9.001785506106916,6.030113141792979,0.9626308709897784,0,1,0,Night (6:00 PM - 6:00 AM),83.13
19,Male,CSE,1.97,3,10.050295257241796,7,91.82,7,1,0,4.02,0.0,4.017399866955483,4,40,0,7.014641810721929,5.005956312454016,5.012930184968864,6.029000106089247,15,1,0,Morning (6:00 AM - 12:00 PM),90.15
27,Male,BA,1.03,5,3.957216339146641,5,75.36,5,0,0,7.99,1.0,3.997217006290819,5,3,0,7.996501040991557,3.0299941708936107,6.05513912217732,6.010324733350082,0,1,0,Night (6:00 PM - 6:00 AM),77.21
20,Male,CSE,1.03,3,0.9714168368348587,6,88.23,6,1,0,5.97,2.0,8.01233612825053,7,50,0,4.99815349703614,4.986718637980017,10.031453673302039,6.964462813438867,15,1,0,Afternoon (12:00 PM - 6:00 PM),91.86
22,Male,BA,2.97,1,9.90145414411183,8,75.69,8,0,0,7.99,1.0,4.970447304855555,4,10,0,5.020323496960452,0.9929827192091788,5.003335579568794,10.001280542381647,30,1,1,Morning (6:00 AM - 12:00 PM),93.91
23,Male,CSE,0.0,1,2.0452680303417905,6,22.75,2,0,0,8.0,2.0,5.984417328354475,5,60,0,7.040398516013357,4.98623567448493,10.034676974698861,3.023767980855065,60,1,0,Night (6:00 PM - 6:00 AM),89.97
20,Male,CSE,3.04,4,18.019544597420715,6,19.76,6,1,0,10.02,1.0,4.984837819390055,0,70,0,7.968104841784406,3.003724027125891,4.008633757521503,8.972115729266807,30,1,0,Morning (6:00 AM - 12:00 PM),79.82
21,Male,BBA,16.0,0,9.953076280267602,5,79.15,7,0,0,8.0,3.0,5.972959650686308,0,90,0,1.993472498061865,5.017269101218128,7.059176222329144,8.031640322278633,45,1,0,Morning (6:00 AM - 12:00 PM),90.12
21,Male,CSE,3.93,0,9.918531734962947,5,69.71,10,0,0,6.06,1.0,6.990034261440726,0,50,0,9.983121326066998,5.00812761732113,6.992293251360377,4.965257803931597,60,1,0,Night (6:00 PM - 6:00 AM),92.04
22,Male,CSE,4.96,1,12.01312756669546,4,2.92,9,1,1,6.99,0.0,6.9942078058233665,0,30,0,2.9717349380872182,6.998435650593857,6.011086125550702,6.981827021820623,6,1,1,Afternoon (12:00 PM - 6:00 PM),84.98
19,Female,CSE,2.99,7,10.078070186011956,4,78.1,10,0,0,8.01,2.0,6.987177258569202,0,6,1,5.970303814077722,5.029097199899086,7.985300615433259,2.9783440563933596,400,1,1,Night (6:00 PM - 6:00 AM),82.14
20,Male,MBBS,5.96,2,17.99357343253357,2,91.98,5,0,1,5.99,2.0,6.992878615503922,5,70,0,10.000699640744475,9.97845814207561,5.990675296500212,6.031625539917184,10,1,1,Afternoon (12:00 PM - 6:00 PM),88.89
20,Male,BA,0.99,2,4.969327924093589,5,49.06,10,0,0,8.01,2.0,0.920630253468895,0,70,0,7.969924764259012,4.95932025519853,4.991645991926678,5.9887222964546725,35,1,1,Night (6:00 PM - 6:00 AM),78.16
21,Female,CSE,1.0,3,4.95634871839282,6,79.76,10,0,0,8.0,0.0,13.010698023193482,3,45,0,6.968974033005807,9.008721570950872,9.030251029900965,0.9732923127014937,80,1,1,Morning (6:00 AM - 12:00 PM),70.24
20,Female,CSE,6.05,4,20.058197811447418,6,78.14,8,0,0,8.0,10.0,3.9887493820354725,2,50,0,9.994970849496381,0.9989080178308126,7.005090596426179,8.010225644197426,25,1,0,Night (6:00 PM - 6:00 AM),74.04
22,Female,CSE,1.99,7,11.963700672459238,6,79.86,1,0,0,5.99,0.0,3.9887231727391637,4,600,0,3.972535691453542,2.9954669804815928,9.939828724054305,3.015186065480688,6,1,0,Night (6:00 PM - 6:00 AM),74.0
20,Non-binary,CSE,2.03,0,7.9827095420663845,5,85.93,7,0,0,7.0,3.0,7.961492850217614,6,5,0,10.014261294730053,2.964211738783268,7.002291856794997,7.015332030095388,60,1,0,Night (6:00 PM - 6:00 AM),82.02
20,Male,CSE,1.04,1,7.048526637417059,7,33.38,10,1,0,9.02,3.0,4.043020540350171,3,40,0,9.986564459144214,3.0053867600655146,5.976168803685624,3.9937678572293747,3,1,1,Night (6:00 PM - 6:00 AM),84.81
26,Male,CSE,1.04,2,8.029695499750257,5,95.02,7,0,1,8.98,3.0,13.044333418479763,5,30,0,4.966505069774497,9.048688448786088,2.989216712081724,8.005846167112523,120,1,0,Night (6:00 PM - 6:00 AM),69.97
20,Male,BHMS,1.01,0,0.984492244402854,4,85.01,6,1,0,6.0,1.0,2.9537188974631126,6,15,0,3.065214618436175,6.9638840822286445,9.02815606521841,3.985065386988311,60,1,0,Morning (6:00 AM - 12:00 PM),90.29
21,Male,CSE,1.94,7,0.967439892497548,4,73.83,1,0,0,4.01,2.0,7.9934670544311865,3,1,0,9.94019616241436,1.9957388804893996,6.967125226521314,10.038466998159608,4,1,0,Night (6:00 PM - 6:00 AM),77.3
20,Female,CSE,2.01,3,2.0682703303231667,4,97.93,5,1,0,7.01,1.0,6.525734356969225,5,60,1,1.0240113046337602,6.002047619522332,0.9699467632273416,6.0262802087627225,240,1,1,Morning (6:00 AM - 12:00 PM),70.01
35,Male,CSE,6.03,1,5.947996687030965,4,78.0,3,0,0,9.04,4.0,5.990055249222161,0,40,1,10.009704887191425,9.987959010653963,6.959367839832481,8.024873451524712,60,1,1,Night (6:00 PM - 6:00 AM),82.92
22,Male,BCA,1.0,4,9.990204386110817,5,43.69,6,0,1,8.01,2.0,3.983187494923721,3,40,0,9.986407450889683,5.004459178323036,3.990519669410709,6.018239327435715,10,1,0,Morning (6:00 AM - 12:00 PM),84.14
19,Male,CSE,6.05,2,4.92985247807225,7,73.89,3,0,1,6.99,1.0,6.981385975783177,5,5,0,6.974547138108822,2.9878750414002164,9.958654886891516,8.011937282120375,300,1,1,Night (6:00 PM - 6:00 AM),74.99
22,Female,CSE,3.03,3,8.055380429360913,6,55.09,9,0,0,4.99,0.0,4.00867355281688,2,1,0,5.048465941604345,3.0041659596667816,5.960707687995517,3.9714193686223953,100,1,1,Night (6:00 PM - 6:00 AM),70.13
20,Female,LLB,6.02,1,4.977878619082184,4,91.71,10,1,0,7.99,3.0,6.072543658099368,2,10,0,2.0595553031552694,8.993086455912772,9.994376755154464,5.014545720732468,50,1,1,Night (6:00 PM - 6:00 AM),91.9
18,Male,CSE,3.03,1,7.9674096670815,6,87.26,2,0,1,7.99,0.0,3.0229636447190593,4,3,0,0.9917894225831875,2.9854123569941313,8.007676578512648,6.002624454257755,360,1,0,Night (6:00 PM - 6:00 AM),89.04
21,Female,BBA,13.01,1,10.03082190517581,5,98.29,8,0,0,8.0,0.0,1.969251734129767,5,50,0,7.987711607953215,4.997909422755196,5.977704524295851,7.029017061883184,30,1,0,Morning (6:00 AM - 12:00 PM),81.95
20,Female,DROPOUT,0.92,2,11.933595901385482,6,74.92,3,0,1,8.01,0.0,4.982556554005013,5,15,1,4.03165073063495,7.0130534264333555,9.0088363409171,3.01854487764845,40,1,0,Night (6:00 PM - 6:00 AM),78.0
19,Male,CSE,7.98,1,12.02959766604112,6,87.31,4,1,1,6.02,1.0,6.992573252750272,4,20,0,5.993101939809589,1.957756326204005,4.002708162729342,3.012641188990541,140,1,1,Night (6:00 PM - 6:00 AM),73.92
18,Male,CSE,16.0,2,9.983205008096592,8,64.97,3,1,0,7.01,3.0,7.976169125722754,4,40,0,10.016360423549484,3.0188209552695833,5.0132176600249885,5.9613165707674645,40,1,0,Night (6:00 PM - 6:00 AM),86.98
18,Male,BCA,2.97,5,11.943854124950505,5,20.1,6,0,0,8.02,4.0,9.9709956608716,5,0,0,7.015647084456176,9.98031527497293,8.974534747154609,5.997955827532881,40,1,0,Morning (6:00 AM - 12:00 PM),80.04
20,Male,CSE,0.99,3,7.953871055159858,1,89.89,8,0,0,1.99,2.0,10.020800943453393,3,45,0,10.001046609213867,3.0167737178481735,1.048547859042447,3.9871862795352437,40,1,1,Night (6:00 PM - 6:00 AM),89.1
20,Male,CSE,2.97,3,5.96812823502432,12,52.21,9,0,0,10.03,0.0,9.986049999247493,0,90,0,1.0046294748472329,9.981833203395047,5.972119862269206,6.005796363634567,30,1,0,Morning (6:00 AM - 12:00 PM),73.98
21,Male,BCA,3.06,1,11.979315326506994,3,55.09,2,1,0,5.99,0.0,3.0103130968474714,2,4,1,8.010363636002015,3.019347919893725,4.984696070407104,6.990455649284687,100,1,0,Morning (6:00 AM - 12:00 PM),84.2
20,Male,BHMS,4.05,0,23.94416963492528,12,87.81,6,0,0,8.01,0.0,4.04943955710532,1,20,1,2.9694754464056428,0.9986722798468959,6.0126015581690115,8.993662052169535,60,1,0,Night (6:00 PM - 6:00 AM),74.82
24,Female,CSE,2.97,4,5.013719297040596,5,73.73,6,0,0,6.0,1.0,7.98545641779195,0,15,0,8.980939895080093,5.974791103013228,6.002882793684669,6.010543132723038,540,1,0,Morning (6:00 AM - 12:00 PM),71.79
22,Male,CSE,5.0,0,-0.057050636587434325,7,77.67,10,1,0,8.0,4.0,4.00761735179321,2,50,0,4.006330483454277,2.9880988103370036,6.020724322942901,3.9900746122729975,0,1,1,Morning (6:00 AM - 12:00 PM),76.92
20,Male,CSE,1.98,6,3.889826635492437,4,30.04,9,1,0,10.01,1.0,5.971607585565097,4,25,1,5.9872617328853,3.032376278256638,4.9924163244016,6.00279272560485,30,1,0,Morning (6:00 AM - 12:00 PM),85.0
21,Female,BSC,0.02,1,6.089420720182481,4,92.13,10,1,1,3.97,2.0,2.0115250827846385,7,50,0,4.077878661117417,5.001405759963328,6.969979913536988,6.965102008685597,140,1,1,Night (6:00 PM - 6:00 AM),70.23
21,Female,CSE,1.02,1,10.009219964058957,8,74.15,10,0,0,3.98,2.0,7.036059573559613,5,5,0,6.003717581985831,8.987576549731639,7.962681378354593,4.980881326728756,4,1,1,Morning (6:00 AM - 12:00 PM),69.97
18,Non-binary,CSE,3.03,7,7.093607182709498,3,2.97,5,0,0,5.01,2.0,8.034628410541362,3,0,0,9.951259950951913,5.030935204482035,10.043547552554571,8.01506806867027,20,1,1,Night (6:00 PM - 6:00 AM),90.87
22,Male,CSE,3.01,0,4.95138371721951,6,85.74,9,0,0,9.0,0.0,6.001173449607811,4,6,0,3.9210952850967824,1.0231950002594052,1.9925856987448287,6.971744834918452,6,1,1,Night (6:00 PM - 6:00 AM),79.91
20,Non-binary,CSE,4.09,4,7.022350046982097,4,89.84,7,0,0,6.0,2.0,5.985605387634691,3,40,0,8.023023026967888,4.977210254120068,4.9959037944565035,5.028611927548696,60,1,1,Night (6:00 PM - 6:00 AM),72.01
19,Male,BBA,3.97,1,6.041673127808125,5,50.26,5,1,1,6.98,2.0,9.006568274782182,6,60,0,8.003961102955596,0.9944535626469059,9.044080510849827,2.0223800935363867,60,1,1,Morning (6:00 AM - 12:00 PM),75.85
19,Female,CSE,0.95,2,4.991179774099145,6,54.89,10,0,0,5.0,1.0,4.001417689282758,5,3,1,8.040397560707497,6.952194772916693,8.98795835871615,7.993839270305852,70,1,1,Night (6:00 PM - 6:00 AM),91.27
22,Male,CSE,5.99,0,9.93271387979882,4,80.03,5,0,0,4.01,2.0,1.0127906812104794,1,40,0,7.981941862847462,7.023650304100251,8.000593202403389,6.068875199277143,50,1,1,Night (6:00 PM - 6:00 AM),67.67
22,Male,BHMS,2.95,1,0.9876798022159985,4,89.75,10,0,0,7.99,3.0,6.982401315388982,5,40,0,2.9966186159418218,1.00011031413203,0.9747332597496442,7.028551716702499,10,1,1,Morning (6:00 AM - 12:00 PM),79.89
25,Male,BSC,4.95,0,8.02917914780474,5,45.08,9,0,0,7.03,2.0,4.988900475749119,4,45,0,10.007829313100803,9.01817700608067,9.967887449967868,6.978196861444269,10,1,1,Morning (6:00 AM - 12:00 PM),83.92
21,Female,BCA,12.97,3,6.02740079100417,7,86.9,5,0,0,8.02,0.0,4.993944859077913,0,25,0,1.995652009667557,2.9475948138829993,2.0462433261065245,7.017138193929806,6,1,1,Afternoon (12:00 PM - 6:00 PM),88.86
22,Male,B.DES,7.97,4,3.9999241351272343,5,91.24,10,0,0,5.99,2.0,10.018485842704214,7,60,0,4.993333574720791,0.9923822033830071,4.046582419818839,5.001512748932775,0,1,0,Morning (6:00 AM - 12:00 PM),89.09
20,Male,BHMS,0.0,2,4.0417979337603125,4,74.18,7,0,0,8.99,0.0,4.022166989626517,2,45,0,8.020346231531535,10.004545596628367,7.0249852508454165,6.9821604056389175,6,1,0,Night (6:00 PM - 6:00 AM),82.91
19,Male,BBA LLB,6.02,0,3.0395991539472824,5,68.89,3,1,0,7.95,0.0,5.988029672254006,3,100,0,6.976620313326219,9.942546144804611,10.024164698127942,0.9754262289181315,20,1,1,Afternoon (12:00 PM - 6:00 PM),70.09
21,Male,LLB,0.98,1,2.9756062434291293,5,92.97,6,1,0,6.98,3.0,9.968074937549241,4,240,0,5.015020817003707,7.017802515834256,9.018459589153698,4.022850801134453,150,1,1,Night (6:00 PM - 6:00 AM),90.22
27,Male,BBA,2.99,1,3.929175020677307,7,77.87,6,0,0,5.98,1.0,3.0100586305252457,3,40,0,7.0512724863412615,7.991226586311142,7.981909201739006,9.986266333864918,360,1,1,Night (6:00 PM - 6:00 AM),80.17
18,Male,BBA,4.03,2,4.0088708913714095,5,82.68,5,1,0,6.97,6.0,4.020301259308668,7,50,0,5.046411082740464,1.9524061657506233,1.0071142072019972,9.997660094557256,15,1,1,Night (6:00 PM - 6:00 AM),82.02
22,Female,CSE,2.98,2,23.965219740480222,4,74.8,7,0,0,10.0,0.0,5.996279029777831,3,5,0,4.9493621076348875,0.9860448144103192,6.987672362946963,6.978845792219585,80,1,0,Morning (6:00 AM - 12:00 PM),60.0
20,Male,BBA,0.99,3,14.006696172108684,6,90.05,10,0,0,6.01,3.0,4.98020649154555,4,45,0,6.986266232884029,9.012386744765791,6.936628098252096,6.982816240050205,30,1,1,Night (6:00 PM - 6:00 AM),70.12
