Age,Gender,Program_Stream,Daily_Study_Hours,Weekly_Revision_Days,Study_Hours_Before_Exam,Number_of_Subjects,Class_Attendance_Percentage,Assignment_Quality_Rating,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Caffeine_Intake_Cups,Daily_Screen_Time_Hours,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Phone_Usage_During_Study_Minutes,Uses_AI_Tools,Uses_Handwritten_Notes,Preferred_Study_Time,Final_Score_Percentage
26,Prefer not to say,CSE,6,2,3,7,78,8,0,0,8,0,6,5,45,0,4,8,8,3,30,1,1,Night (6:00 PM - 6:00 AM),80
21,Female,CSE,8,1,6,6,87,8,1,0,10,2,0,3,3,0,8,3,6,3,2,1,0,Night (6:00 PM - 6:00 AM),80
23,Male,CSE,1,1,6,5,75,7,1,0,6,1,6,5,60,0,2,1,3,5,20,1,0,Night (6:00 PM - 6:00 AM),93
22,Male,CSE,12,2,6,6,65,10,0,0,6,1,7,5,2,0,8,7,9,7,15,1,1,Morning (6:00 AM - 12:00 PM),85
20,Female,BA,3,2,8,7,67,10,1,0,8,1,2,0,15,1,10,6,3,10,80,1,1,Night (6:00 PM - 6:00 AM),71
20,Male,CSE,4,3,8,3,78,8,1,0,8,0,6,4,0,0,4,5,4,2,7,1,1,Afternoon (12:00 PM - 6:00 PM),50
20,Male,CSE,6,2,6,6,50,8,0,1,9,2,5,5,40,0,8,9,6,5,1,1,0,Night (6:00 PM - 6:00 AM),98
22,Female,CSE,2,2,8,6,74,2,1,0,8,1,2,0,60,0,6,9,6,6,20,1,0,Night (6:00 PM - 6:00 AM),89
21,Male,BCA,5,1,6,7,85,8,0,0,6,1,2,4,0,0,9,3,10,7,30,1,1,Night (6:00 PM - 6:00 AM),82
22,Female,CSE,6,3,13,3,89,6,1,0,6,1,6,4,5,1,2,7,8,5,50,1,1,Night (6:00 PM - 6:00 AM),90
26,Male,CSE,2,2,10,5,79,3,0,1,10,1,4,1,1,0,5,4,9,6,540,1,1,Afternoon (12:00 PM - 6:00 PM),87
20,Male,CSE,1,7,3,6,79,4,0,0,12,4,7,7,40,0,3,10,8,6,30,1,1,Morning (6:00 AM - 12:00 PM),76
20,Male,BA,0,2,6,6,87,7,1,0,7,1,4,6,50,0,10,7,7,7,15,1,0,Morning (6:00 AM - 12:00 PM),8
19,Male,CSE,0,4,5,3,86,9,0,0,8,0,5,2,20,0,6,7,5,4,30,1,1,Morning (6:00 AM - 12:00 PM),72
22,Female,CSE,1,0,14,6,80,9,0,0,10,0,5,4,15,0,10,9,1,7,0,1,1,Night (6:00 PM - 6:00 AM),82
25,Male,CSE,4,4,20,5,74,5,1,0,5,0,3,0,30,0,4,5,6,3,1,1,0,Morning (6:00 AM - 12:00 PM),85
19,Male,B.DES,3,1,7,6,49,4,1,1,6,4,7,2,3,0,1,8,5,8,30,1,1,Morning (6:00 AM - 12:00 PM),89
20,Male,CSE,1,2,8,5,79,5,1,0,5,1,7,0,30,0,3,1,6,10,600,1,1,Morning (6:00 AM - 12:00 PM),80
19,Male,CSE,3,0,3,3,23,8,1,0,7,0,8,1,10,0,7,8,7,8,5,1,0,Morning (6:00 AM - 12:00 PM),78
20,Male,BHMS,4,3,10,3,72,5,0,1,10,0,4,6,10,0,4,2,7,9,66,1,1,Night (6:00 PM - 6:00 AM),92
21,Female,BA,1,1,10,12,86,4,0,0,7,0,5,0,0,0,9,3,3,1,9,1,0,Morning (6:00 AM - 12:00 PM),82
21,Male,BA,9,0,1,6,65,4,0,1,9,1,8,5,3,0,9,8,8,5,180,1,0,Morning (6:00 AM - 12:00 PM),88
21,Female,BCA,4,1,8,4,78,8,1,0,8,0,8,4,35,0,8,9,1,4,60,1,1,Night (6:00 PM - 6:00 AM),75
20,Male,BA LLB,4,2,7,3,77,8,1,0,7,1,5,1,1,0,7,9,6,3,46,1,0,Night (6:00 PM - 6:00 AM),74
22,Male,CSE,5,5,13,4,76,7,0,0,6,0,7,4,40,0,3,10,7,1,66,1,1,Night (6:00 PM - 6:00 AM),81
25,Female,BCA,1,0,6,7,78,4,1,0,6,0,6,6,25,0,1,2,5,7,400,1,1,Night (6:00 PM - 6:00 AM),80
21,Male,CSE,0,2,6,3,30,9,1,1,8,3,13,5,90,0,6,8,5,6,50,1,0,Night (6:00 PM - 6:00 AM),74
30,Male,B.DES,3,1,8,6,91,4,0,0,7,10,7,1,2,0,8,6,3,8,120,1,1,Night (6:00 PM - 6:00 AM),80
22,Female,CSE,2,3,3,8,3,10,0,1,4,2,0,3,10,1,4,9,8,1,240,1,0,Afternoon (12:00 PM - 6:00 PM),80
20,Male,BCA,6,1,4,6,85,5,0,0,7,2,5,0,3,1,3,9,7,7,40,0,1,Night (6:00 PM - 6:00 AM),90
35,Male,CSE,1,0,15,5,75,7,0,1,8,2,7,3,1,0,10,9,6,8,30,1,0,Night (6:00 PM - 6:00 AM),68
24,Male,CSE,4,1,7,4,75,7,1,1,6,2,8,0,1,0,7,4,10,7,60,1,0,Morning (6:00 AM - 12:00 PM),72
25,Male,CSE,4,5,12,6,33,9,0,0,10,2,3,4,40,0,3,7,10,8,6,1,1,Afternoon (12:00 PM - 6:00 PM),85
20,Male,CSE,4,0,8,7,89,3,1,0,7,3,5,0,60,1,1,5,6,2,3,1,0,Night (6:00 PM - 6:00 AM),76
20,Female,CSE,4,4,3,5,90,4,0,0,5,0,1,2,10,0,10,10,6,4,80,1,1,Night (6:00 PM - 6:00 AM),85
23,Female,BSC,6,1,8,5,50,4,1,0,7,3,8,2,60,0,8,7,5,10,120,1,1,Morning (6:00 AM - 12:00 PM),72
21,Female,CSE,0,2,12,6,20,10,1,0,6,1,8,4,0,1,10,5,7,6,40,1,1,Morning (6:00 AM - 12:00 PM),70
21,Female,MBA,1,3,8,2,52,2,0,1,10,1,4,0,1,0,4,9,5,5,30,1,0,Night (6:00 PM - 6:00 AM),80
21,Male,BCA,1,2,8,6,75,9,1,0,7,2,2,0,0,0,5,9,5,7,20,1,0,Morning (6:00 AM - 12:00 PM),75
20,Male,CSE,4,2,8,6,20,5,1,0,8,1,5,4,30,0,2,1,6,7,180,1,1,Night (6:00 PM - 6:00 AM),80
21,Male,CSE,2,0,1,4,90,7,1,0,8,2,6,6,10,0,4,9,7,7,30,1,0,Morning (6:00 AM - 12:00 PM),60
20,Female,CSE,1,5,8,11,65,5,0,0,6,3,4,0,0,0,5,5,2,5,0,1,1,Night (6:00 PM - 6:00 AM),70
20,Female,B.DES,2,1,18,7,85,6,1,0,6,1,5,2,10,0,4,6,10,7,6,1,1,Morning (6:00 AM - 12:00 PM),80
22,Male,BBA,4,2,3,5,79,5,0,0,8,0,8,6,0,0,1,2,2,6,140,1,1,Morning (6:00 AM - 12:00 PM),90
19,Male,CSE,1,3,10,4,88,8,1,1,9,2,3,5,10,0,8,2,9,2,60,1,1,Night (6:00 PM - 6:00 AM),75
21,Male,BA LLB,3,0,2,6,79,3,1,0,12,0,6,0,120,0,7,5,8,4,20,1,1,Afternoon (12:00 PM - 6:00 PM),84
21,Male,MBA,4,2,4,6,49,6,0,0,6,0,6,4,40,0,8,5,1,6,56,1,1,Night (6:00 PM - 6:00 AM),85
21,Male,CSE,1,3,13,6,89,3,0,1,10,3,6,2,3,0,5,1,6,7,20,1,1,Night (6:00 PM - 6:00 AM),82
26,Male,CSE,3,2,3,3,30,9,0,0,7,0,7,4,3,1,7,1,8,6,600,1,1,Night (6:00 PM - 6:00 AM),98
19,Female,CSE,1,1,12,6,75,5,1,0,9,0,5,1,30,0,10,3,5,5,45,1,0,Night (6:00 PM - 6:00 AM),94
58,Male,MBA,2,1,6,4,67,7,0,0,5,1,10,6,50,0,7,1,5,4,46,1,0,Night (6:00 PM - 6:00 AM),78
24,Female,LLB,2,0,6,7,79,1,0,1,6,2,10,0,5,0,10,1,5,6,10,0,1,Night (6:00 PM - 6:00 AM),86
20,Male,MBA,3,1,10,6,74,9,0,0,8,0,1,3,15,0,5,4,7,5,80,1,1,Night (6:00 PM - 6:00 AM),91
21,Male,CSE,6,2,6,5,79,5,0,0,7,1,5,5,20,0,2,5,1,6,90,1,1,Night (6:00 PM - 6:00 AM),82
22,Male,CSE,0,3,13,3,86,7,0,0,8,3,8,6,30,0,5,6,2,7,50,1,1,Night (6:00 PM - 6:00 AM),93
35,Male,CSE,1,3,4,7,20,7,1,0,10,4,7,0,600,0,1,5,8,10,65,1,1,Morning (6:00 AM - 12:00 PM),75
19,Male,BA,3,4,6,6,80,8,1,0,5,10,5,5,100,0,1,9,8,7,40,1,1,Morning (6:00 AM - 12:00 PM),74
21,Male,CSE,5,2,2,5,90,5,0,0,6,1,2,2,20,0,2,9,1,7,15,1,1,Morning (6:00 AM - 12:00 PM),68
22,Male,BHMS,1,0,8,7,92,6,0,0,7,0,6,0,4,0,3,8,3,10,56,1,0,Night (6:00 PM - 6:00 AM),75
20,Male,CSE,1,0,8,6,96,5,0,0,7,3,6,4,15,0,9,9,4,7,9,1,0,Night (6:00 PM - 6:00 AM),80
22,Male,BSC,4,0,4,5,76,3,1,0,6,2,4,2,40,0,6,3,5,6,60,1,1,Night (6:00 PM - 6:00 AM),70
20,Male,BHMS,1,7,6,4,20,1,0,0,7,3,5,0,50,0,5,10,5,10,80,1,1,Night (6:00 PM - 6:00 AM),74
20,Male,CSE,1,0,6,6,96,6,1,0,6,2,4,3,5,0,2,2,10,10,15,0,1,Morning (6:00 AM - 12:00 PM),71
20,Male,BBA,6,4,4,4,79,10,1,1,12,1,4,4,70,0,10,10,7,7,56,1,1,Morning (6:00 AM - 12:00 PM),87
20,Female,CSE,1,3,1,6,92,3,0,0,3,3,5,5,0,0,4,9,6,6,120,1,0,Night (6:00 PM - 6:00 AM),72
21,Female,MBA,1,2,12,4,20,5,0,0,8,2,5,4,45,1,6,7,5,1,0,1,0,Night (6:00 PM - 6:00 AM),76
20,Male,CSE,1,4,8,7,72,5,0,0,6,1,13,5,5,0,6,8,9,1,120,1,1,Night (6:00 PM - 6:00 AM),82
23,Male,CSE,3,2,10,4,85,5,1,0,5,1,6,1,15,0,8,3,7,7,50,1,0,Night (6:00 PM - 6:00 AM),72
58,Female,BBA LLB,4,4,8,12,98,6,0,0,7,0,5,1,20,1,4,7,8,4,10,1,1,Night (6:00 PM - 6:00 AM),10
22,Female,CSE,5,6,8,6,74,8,0,0,8,2,4,0,120,0,4,9,10,5,10,1,0,Morning (6:00 AM - 12:00 PM),82
24,Male,CSE,2,0,8,6,90,4,0,0,10,1,4,5,1,0,8,6,8,7,40,1,0,Afternoon (12:00 PM - 6:00 PM),71
20,Male,CSE,3,2,10,6,80,5,0,1,6,3,8,1,1,0,3,5,7,3,600,1,1,Night (6:00 PM - 6:00 AM),82
23,Male,CSE,3,0,8,6,78,7,0,1,7,3,3,5,15,0,5,6,4,8,40,1,0,Night (6:00 PM - 6:00 AM),76
19,Male,BBA,2,2,10,7,55,7,0,0,4,1,6,2,60,0,5,5,10,7,10,0,1,Afternoon (12:00 PM - 6:00 PM),93
21,Male,CSE,5,3,6,2,93,9,0,0,10,3,6,3,50,0,3,10,4,8,60,1,1,Night (6:00 PM - 6:00 AM),92
21,Female,BBA,1,2,18,6,80,8,0,1,7,3,9,0,15,0,5,8,8,5,100,1,0,Night (6:00 PM - 6:00 AM),33
20,Non-binary,CSE,4,3,12,5,76,10,1,0,12,5,4,3,40,0,7,5,6,4,60,1,0,Night (6:00 PM - 6:00 AM),91
22,Female,CSE,2,3,10,8,74,3,1,0,12,2,8,0,30,0,3,5,3,6,50,1,1,Night (6:00 PM - 6:00 AM),68
21,Male,BA LLB,1,0,10,6,55,6,1,0,8,2,3,3,60,0,10,3,8,9,20,1,0,Morning (6:00 AM - 12:00 PM),85
20,Male,CSE,5,7,7,12,79,7,1,0,10,1,6,4,0,0,4,9,9,6,2,1,1,Morning (6:00 AM - 12:00 PM),93
30,Male,BA,3,3,1,3,80,6,1,0,4,1,8,4,30,0,1,5,8,6,60,1,0,Night (6:00 PM - 6:00 AM),77
24,Female,CSE,3,1,13,5,76,5,1,0,8,3,13,4,5,0,8,7,7,1,20,1,0,Night (6:00 PM - 6:00 AM),76
24,Female,BBA,1,5,12,6,92,8,0,0,6,2,13,6,5,0,7,10,5,8,50,1,1,Morning (6:00 AM - 12:00 PM),66
20,Female,CSE,0,0,8,3,75,9,0,0,8,5,4,2,30,1,10,2,1,8,30,1,0,Morning (6:00 AM - 12:00 PM),85
27,Female,BSC,9,1,13,5,91,10,0,0,8,1,6,7,15,0,2,3,8,10,30,1,1,Night (6:00 PM - 6:00 AM),94
21,Female,BCA,4,3,7,6,67,1,1,0,8,2,2,3,40,0,1,5,5,5,10,1,0,Morning (6:00 AM - 12:00 PM),70
19,Female,CSE,1,4,2,6,100,6,0,0,7,1,7,2,10,1,6,3,4,5,240,1,1,Night (6:00 PM - 6:00 AM),75
20,Non-binary,CSE,0,2,8,4,78,10,0,0,8,0,7,4,0,0,4,1,7,4,30,1,0,Morning (6:00 AM - 12:00 PM),93
23,Female,BBA,5,2,1,5,90,10,1,1,6,0,6,2,300,0,3,5,7,6,4,1,0,Night (6:00 PM - 6:00 AM),75
20,Male,CSE,5,3,3,5,74,1,0,1,6,2,8,3,1,0,2,9,5,7,80,1,0,Morning (6:00 AM - 12:00 PM),60
20,Male,CSE,4,0,1,3,90,10,1,0,6,0,7,0,0,1,2,10,5,1,100,1,0,Night (6:00 PM - 6:00 AM),76
20,Female,MBA,3,2,2,6,80,10,1,0,6,2,6,3,60,0,5,8,5,5,6,1,0,Night (6:00 PM - 6:00 AM),50
21,Male,CSE,1,3,8,6,80,8,1,0,4,0,5,5,45,0,3,3,2,6,30,1,1,Night (6:00 PM - 6:00 AM),71
25,Female,BBA,4,0,20,6,98,9,0,0,12,0,10,6,45,0,10,7,5,5,240,1,0,Night (6:00 PM - 6:00 AM),70
22,Male,BBA,2,0,8,5,92,3,0,0,10,1,2,4,50,0,3,1,10,6,9,1,1,Night (6:00 PM - 6:00 AM),68
21,Male,CSE,3,2,10,6,80,6,0,0,8,0,7,0,15,1,2,10,7,10,360,1,1,Morning (6:00 AM - 12:00 PM),82
21,Male,BCA,12,5,15,12,93,3,1,0,6,2,3,2,15,1,9,1,5,6,0,1,1,Morning (6:00 AM - 12:00 PM),82
23,Female,BCA,6,0,10,8,52,10,1,0,11,2,10,3,45,0,2,10,3,1,120,1,1,Night (6:00 PM - 6:00 AM),85
22,Male,CSE,9,2,7,4,92,7,0,0,7,2,8,5,0,0,6,5,5,6,600,1,0,Night (6:00 PM - 6:00 AM),94
21,Female,CSE,2,0,5,5,45,4,0,0,8,3,4,2,15,0,5,10,6,6,60,1,0,Night (6:00 PM - 6:00 AM),75
25,Male,CSE,2,7,8,4,52,9,1,0,6,1,5,0,25,0,7,3,10,4,140,1,1,Night (6:00 PM - 6:00 AM),98
21,Male,BCA,1,1,2,6,90,10,0,0,6,3,7,3,0,0,6,6,6,6,20,1,0,Morning (6:00 AM - 12:00 PM),76
20,Female,CSE,1,2,4,6,70,4,1,0,8,0,3,0,5,0,8,9,1,6,70,1,1,Night (6:00 PM - 6:00 AM),84
24,Male,BCA,0,2,12,3,91,5,1,0,6,5,6,0,600,0,8,8,5,5,20,0,0,Night (6:00 PM - 6:00 AM),71
22,Female,BCA,3,0,8,5,52,1,0,0,8,0,4,3,3,0,6,2,4,2,120,1,1,Night (6:00 PM - 6:00 AM),81
19,Male,BCA,1,4,6,2,76,6,0,0,12,3,5,4,0,0,2,5,8,5,60,1,1,Afternoon (12:00 PM - 6:00 PM),33
21,Male,BA,1,0,6,6,85,10,0,0,9,2,8,2,40,1,10,2,7,4,80,1,1,Night (6:00 PM - 6:00 AM),74
20,Male,BBA,1,0,8,5,95,9,1,1,8,2,13,7,35,1,7,1,5,6,120,1,1,Morning (6:00 AM - 12:00 PM),76
30,Male,CSE,5,0,10,8,67,6,0,0,7,2,5,7,50,0,9,2,5,8,0,0,0,Night (6:00 PM - 6:00 AM),80
21,Male,CSE,2,1,8,4,83,8,1,0,5,2,7,3,20,0,1,2,8,5,1,1,1,Morning (6:00 AM - 12:00 PM),80
20,Male,CSE,6,1,8,6,77,5,0,0,6,2,4,0,30,0,7,8,5,5,35,1,0,Night (6:00 PM - 6:00 AM),80
19,Female,CSE,3,2,3,6,76,7,1,0,7,2,6,5,25,1,10,2,8,1,30,1,0,Morning (6:00 AM - 12:00 PM),86
22,Male,BCA,3,3,6,5,89,1,0,0,8,2,5,6,10,0,1,7,8,2,20,1,1,Morning (6:00 AM - 12:00 PM),88
21,Female,BA LLB,3,0,8,5,3,8,0,0,7,0,13,4,5,0,1,7,9,5,120,1,0,Night (6:00 PM - 6:00 AM),91
23,Male,BSC,2,0,1,8,77,3,0,0,8,0,5,0,35,0,7,2,8,5,60,0,1,Night (6:00 PM - 6:00 AM),88
22,Male,CSE,2,0,8,12,85,9,0,0,10,3,4,1,30,0,10,5,1,4,60,1,1,Morning (6:00 AM - 12:00 PM),86
24,Male,CSE,5,4,6,7,86,4,0,0,8,0,3,7,45,0,5,8,7,6,40,0,0,Night (6:00 PM - 6:00 AM),75
22,Male,CSE,3,7,8,5,85,7,0,0,10,0,7,4,2,0,8,2,5,5,300,1,0,Morning (6:00 AM - 12:00 PM),10
19,Female,CSE,3,5,6,7,91,7,0,0,8,0,4,7,30,1,3,2,7,6,40,1,1,Morning (6:00 AM - 12:00 PM),82
21,Female,BBA,1,0,12,5,96,8,1,0,2,2,6,2,50,0,10,6,5,7,9,1,0,Night (6:00 PM - 6:00 AM),76
21,Male,CSE,2,0,8,12,98,8,0,0,7,2,8,0,70,0,2,10,9,7,60,1,1,Night (6:00 PM - 6:00 AM),78
22,Male,MBA,2,3,18,7,76,6,0,0,7,3,9,3,0,1,7,9,5,8,10,1,1,Night (6:00 PM - 6:00 AM),90
20,Female,CSE,5,1,5,2,76,7,1,0,6,2,8,4,15,0,7,3,9,6,60,1,1,Morning (6:00 AM - 12:00 PM),72
20,Female,BHMS,4,3,10,6,81,4,1,0,6,1,6,1,120,0,7,10,5,9,66,1,0,Night (6:00 PM - 6:00 AM),89
21,Non-binary,CSE,3,2,18,7,91,9,1,1,5,1,4,5,3,0,4,1,3,6,6,1,1,Morning (6:00 AM - 12:00 PM),98
21,Male,CSE,4,1,6,5,85,6,0,0,10,0,9,6,4,0,10,7,7,8,30,1,0,Night (6:00 PM - 6:00 AM),68
21,Male,CSE,3,2,8,4,74,4,1,0,8,0,3,3,25,0,7,6,2,7,80,1,0,Morning (6:00 AM - 12:00 PM),91
21,Male,CSE,1,0,5,8,78,7,0,0,6,2,3,0,25,0,8,5,10,6,60,1,1,Night (6:00 PM - 6:00 AM),78
22,Female,CSE,2,0,10,4,34,8,1,0,7,2,7,5,20,0,10,2,8,7,30,1,1,Afternoon (12:00 PM - 6:00 PM),90
22,Female,CSE,1,0,5,4,92,5,1,0,8,2,3,6,15,0,3,7,10,8,60,1,1,Night (6:00 PM - 6:00 AM),74
20,Male,BBA,2,2,12,5,68,8,1,0,6,2,3,4,50,0,2,2,3,6,600,1,0,Night (6:00 PM - 6:00 AM),70
21,Female,BA,1,1,7,3,74,7,1,1,6,3,9,6,3,0,2,4,5,10,5,1,1,Night (6:00 PM - 6:00 AM),82
20,Male,MBA,3,2,8,4,3,3,0,0,7,4,2,6,0,0,6,7,4,6,0,1,1,Night (6:00 PM - 6:00 AM),91
21,Male,BBA,0,0,3,5,92,7,1,0,10,2,5,0,45,0,10,2,2,10,60,1,1,Night (6:00 PM - 6:00 AM),68
19,Female,CSE,1,1,3,7,0,8,0,0,6,1,6,0,240,0,5,3,7,10,60,1,1,Morning (6:00 AM - 12:00 PM),70
20,Male,BHMS,3,1,2,6,50,8,0,1,9,0,3,2,4,0,6,4,8,6,50,1,1,Night (6:00 PM - 6:00 AM),80
20,Female,CSE,2,0,7,7,92,8,1,0,8,3,6,6,5,0,4,3,8,7,40,1,0,Night (6:00 PM - 6:00 AM),80
24,Male,MBBS,8,0,2,6,68,6,0,0,4,1,7,0,40,0,9,4,6,7,66,1,1,Afternoon (12:00 PM - 6:00 PM),83
21,Male,CSE,9,2,7,5,20,8,1,0,5,1,7,0,15,1,10,6,10,5,10,1,0,Afternoon (12:00 PM - 6:00 PM),72
19,Male,BCA,5,2,6,6,80,8,1,1,5,2,3,3,3,0,4,5,6,8,360,1,1,Night (6:00 PM - 6:00 AM),78
22,Male,BBA,0,1,18,4,74,4,0,0,9,2,9,3,3,0,4,6,8,7,5,1,1,Night (6:00 PM - 6:00 AM),86
21,Male,BBA,3,1,14,4,55,2,0,0,6,2,3,1,60,0,3,6,4,7,360,1,1,Morning (6:00 AM - 12:00 PM),80
26,Male,BA LLB,1,2,8,5,86,7,1,0,8,3,10,2,30,1,2,8,5,8,120,1,1,Night (6:00 PM - 6:00 AM),90
21,Male,CSE,5,2,7,3,79,4,0,0,9,1,3,4,40,0,4,3,4,7,40,1,1,Night (6:00 PM - 6:00 AM),71
25,Female,CSE,0,3,12,5,87,10,1,1,6,4,3,5,70,0,10,8,6,4,30,0,1,Afternoon (12:00 PM - 6:00 PM),95
20,Male,CSE,4,2,5,7,75,8,1,1,4,2,2,0,60,0,10,7,5,2,70,1,1,Night (6:00 PM - 6:00 AM),70
20,Female,MBBS,1,3,5,7,88,8,0,0,6,1,1,0,1,0,3,6,7,1,7,1,0,Night (6:00 PM - 6:00 AM),90
24,Male,BSC,3,1,24,4,30,8,1,1,7,1,10,5,600,0,6,3,1,7,0,1,1,Night (6:00 PM - 6:00 AM),84
21,Male,BCOM,6,2,8,5,80,1,0,0,9,0,5,4,40,0,8,10,9,8,6,1,0,Night (6:00 PM - 6:00 AM),87
19,Male,BA LLB,3,1,7,1,72,8,1,0,6,2,7,0,5,0,5,3,8,8,400,1,0,Morning (6:00 AM - 12:00 PM),80
21,Female,CSE,5,1,10,6,93,8,0,0,9,1,4,5,40,0,7,5,5,6,10,1,1,Night (6:00 PM - 6:00 AM),76
25,Male,CSE,2,0,12,7,96,6,1,0,10,2,13,0,0,0,1,1,8,10,20,1,0,Night (6:00 PM - 6:00 AM),84
21,Male,BHMS,1,4,7,3,74,10,1,0,7,2,6,6,3,1,8,5,4,6,60,1,1,Night (6:00 PM - 6:00 AM),83
19,Male,CSE,6,7,12,4,91,5,1,0,4,1,10,1,0,1,5,2,6,8,20,1,1,Afternoon (12:00 PM - 6:00 PM),81
21,Male,CSE,2,1,12,5,75,4,0,1,8,3,6,4,2,0,2,9,6,9,60,1,1,Afternoon (12:00 PM - 6:00 PM),81
21,Male,CSE,3,5,13,5,90,8,0,1,8,2,10,3,10,0,6,9,1,3,60,1,1,Afternoon (12:00 PM - 6:00 PM),87
21,Male,CSE,4,2,1,6,67,10,1,0,10,4,4,2,40,0,5,7,3,10,100,1,1,Night (6:00 PM - 6:00 AM),75
23,Female,CSE,1,1,12,6,87,5,0,0,9,0,9,0,50,1,7,10,9,7,10,1,1,Night (6:00 PM - 6:00 AM),76
24,Male,CSE,2,3,8,8,1,10,0,0,7,3,4,6,50,0,5,5,8,8,540,1,1,Morning (6:00 AM - 12:00 PM),76
24,Female,BHMS,6,0,8,5,75,1,0,0,5,2,7,5,10,0,3,3,5,5,30,1,1,Night (6:00 PM - 6:00 AM),84
18,Female,CSE,1,3,4,7,95,8,0,1,4,1,5,2,60,0,4,5,8,9,40,1,0,Night (6:00 PM - 6:00 AM),80
21,Female,BSC,2,0,10,11,65,8,0,0,7,4,6,2,5,0,5,10,5,6,90,1,0,Night (6:00 PM - 6:00 AM),10
21,Male,BBA,5,3,10,6,92,8,0,0,5,4,4,6,50,1,5,7,5,7,20,1,0,Night (6:00 PM - 6:00 AM),80
21,Female,CSE,1,1,13,12,75,6,0,1,8,2,6,3,3,0,7,2,6,8,30,1,1,Afternoon (12:00 PM - 6:00 PM),91
20,Male,CSE,0,3,8,5,69,5,1,0,6,2,4,1,60,1,2,6,5,1,140,1,0,Afternoon (12:00 PM - 6:00 PM),68
30,Female,MBA,1,2,10,7,44,5,0,0,8,3,13,0,25,0,4,2,4,7,240,1,1,Night (6:00 PM - 6:00 AM),83
21,Female,CSE,1,1,8,6,23,5,0,0,5,2,3,2,50,1,9,9,7,5,60,1,1,Night (6:00 PM - 6:00 AM),78
20,Male,DROPOUT,3,1,6,5,66,7,0,1,10,2,6,3,120,0,2,2,8,3,400,1,1,Night (6:00 PM - 6:00 AM),70
21,Male,BHMS,2,0,1,5,88,8,0,1,2,2,5,7,6,0,8,8,10,5,6,1,0,Night (6:00 PM - 6:00 AM),86
58,Male,CSE,5,2,5,4,89,8,0,1,7,2,4,6,30,0,7,1,7,6,1,1,1,Night (6:00 PM - 6:00 AM),80
20,Female,DROPOUT,1,0,6,5,85,8,0,0,6,1,2,3,3,0,10,5,7,6,0,1,1,Night (6:00 PM - 6:00 AM),82
19,Female,BA,1,1,6,3,30,8,0,0,8,1,7,6,0,0,6,6,10,10,50,1,1,Night (6:00 PM - 6:00 AM),90
21,Female,CSE,3,2,18,6,90,6,0,0,6,1,5,0,40,0,6,5,3,6,60,1,1,Night (6:00 PM - 6:00 AM),8
20,Male,BCOM,2,0,3,5,65,7,1,0,6,10,4,7,20,0,7,1,7,6,360,1,1,Night (6:00 PM - 6:00 AM),77
23,Male,CSE,6,1,4,7,89,8,1,0,6,2,6,4,5,1,9,8,1,9,30,1,1,Night (6:00 PM - 6:00 AM),78
21,Female,CSE,4,3,8,5,90,6,1,0,12,3,13,7,25,0,10,3,5,4,1,1,1,Night (6:00 PM - 6:00 AM),88
19,Male,CSE,1,0,10,6,69,8,0,0,6,2,0,0,70,0,6,9,5,6,6,1,1,Night (6:00 PM - 6:00 AM),94
21,Male,CSE,0,2,8,8,87,5,0,0,6,4,8,7,15,0,2,8,7,6,20,0,0,Night (6:00 PM - 6:00 AM),86
20,Male,BBA,3,1,0,1,68,7,0,0,8,2,6,4,45,0,5,5,4,10,10,1,1,Morning (6:00 AM - 12:00 PM),98
22,Female,CSE,3,0,8,2,72,3,0,0,9,2,5,3,20,0,8,3,8,7,9,1,0,Night (6:00 PM - 6:00 AM),77
20,Female,BSC,1,1,10,6,76,9,0,0,8,2,7,4,40,0,10,10,3,3,120,1,0,Night (6:00 PM - 6:00 AM),68
20,Male,BCA,4,1,2,4,33,2,1,0,9,0,7,0,1,0,8,5,10,6,140,1,1,Morning (6:00 AM - 12:00 PM),75
20,Male,CSE,4,5,6,5,74,5,0,0,6,0,3,5,300,0,3,10,2,5,9,1,1,Night (6:00 PM - 6:00 AM),60
20,Male,CSE,1,7,15,4,78,7,1,1,6,2,3,0,5,1,6,7,7,7,60,1,0,Night (6:00 PM - 6:00 AM),76
21,Female,CSE,0,0,8,5,55,9,0,0,7,6,5,0,10,1,3,7,10,1,150,1,0,Night (6:00 PM - 6:00 AM),72
23,Male,BBA,2,0,24,6,69,4,1,0,6,2,6,0,30,0,7,5,6,7,360,1,1,Morning (6:00 AM - 12:00 PM),88
21,Male,BHMS,4,1,3,6,0,8,1,1,5,4,13,5,40,1,10,2,8,9,120,1,1,Afternoon (12:00 PM - 6:00 PM),75
22,Male,CSE,1,0,6,6,92,8,0,0,6,3,13,5,0,1,4,5,8,1,2,1,0,Night (6:00 PM - 6:00 AM),80
20,Non-binary,CSE,12,3,12,3,80,10,0,0,8,3,2,7,120,1,2,2,2,8,56,1,1,Morning (6:00 AM - 12:00 PM),94
19,Female,BCA,1,2,8,6,78,3,1,1,6,1,8,0,2,0,10,10,7,10,0,1,0,Night (6:00 PM - 6:00 AM),85
21,Male,BBA,12,1,8,4,98,8,1,0,8,3,9,7,15,0,1,5,8,6,90,1,1,Night (6:00 PM - 6:00 AM),70
