Gender,Program_Stream,Preferred_Study_Time,Age,Weekly_Revision_Days,Number_of_Subjects,Assignment_Quality_Rating,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Phone_Usage_During_Study_Minutes,Caffeine_Intake_Cups,Daily_Study_Hours,Study_Hours_Before_Exam,Class_Attendance_Percentage,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Daily_Screen_Time_Hours,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Uses_AI_Tools,Uses_Handwritten_Notes,Final_Score_Percentage
Male,CSE,Night (6:00 PM - 6:00 AM),20,1,5,8,5,3,100,0,1.98,12.062327056705497,84.86,0,1,5.02,5.988319806044869,0,6.020323773639436,0.9519268956773334,3.0027962813555718,9.967629762775864,1,1,79.7
Male,CSE,Morning (6:00 AM - 12:00 PM),21,2,4,5,2,2,20,10,6.01,7.983980113856647,75.95,0,0,12.02,6.016778636844591,0,9.997524983952728,1.945543795972737,7.019915990985802,6.9977937979931575,1,0,74.01
Female,CSE,Night (6:00 PM - 6:00 AM),20,3,8,3,5,15,3,2,2.95,5.977248103239563,76.61,1,1,6.01,6.037551602364914,0,9.965891310828475,0.9607805409630678,8.020103543869237,0.9725616839181792,1,1,93.94
Male,BA,Morning (6:00 AM - 12:00 PM),22,7,6,7,3,5,1,1,1.01,7.927741481731669,50.09,0,0,8.99,13.960777333353954,1,4.990273996992411,8.031390313526726,6.954664925754204,1.0000648435051591,1,1,84.98
Male,BCA,Night (6:00 PM - 6:00 AM),24,3,8,5,3,3,60,2,0.99,7.021664684643904,68.06,0,0,6.01,4.9999276745512,0,8.062009169172802,9.994505868683609,9.00282292741494,6.013281953935081,1,1,70.03
Male,CSE,Night (6:00 PM - 6:00 AM),21,1,6,7,6,3,50,0,0.98,11.914904822468806,86.01,0,0,5.01,2.9986757268344233,0,4.034664495901504,9.999083230071335,5.988239920044295,4.034517069981538,1,0,85.04
Male,CSE,Night (6:00 PM - 6:00 AM),22,0,6,8,4,70,50,4,4.98,8.038100013066462,49.95,0,1,10.02,6.508715718160323,0,7.967426122417894,9.005071232243655,7.0366367750165635,6.964597956367166,0,0,73.81
Male,CSE,Night (6:00 PM - 6:00 AM),30,3,5,7,0,0,1,0,1.99,13.92950368783263,64.93,0,0,6.01,7.01904581255019,1,6.049867212855704,6.97259220799586,6.003026463550682,7.022404752087899,1,0,76.23
Male,BA,Night (6:00 PM - 6:00 AM),21,0,6,6,2,5,300,0,1.01,4.936847799688313,87.11,0,0,8.0,3.0440398664601673,0,4.003844441002906,4.986989798451311,6.944104811179097,5.003012327335736,1,1,74.93
Female,CSE,Night (6:00 PM - 6:00 AM),20,0,7,2,5,1,50,2,1.96,3.944510221026241,64.99,0,0,9.01,7.969226301658412,0,4.986305424800505,6.989600414849577,5.009013056314034,1.989649035604223,1,0,92.37
Male,CSE,Morning (6:00 AM - 12:00 PM),21,2,5,5,0,10,30,2,3.99,11.966649246163911,30.07,1,0,6.01,6.956394667340347,0,0.9921042743788032,0.9747488349829633,6.952285904896723,8.017452453724381,1,1,76.87
Male,BBA,Night (6:00 PM - 6:00 AM),19,4,6,10,6,40,6,1,2.0,12.043884271579612,79.05,1,0,8.02,5.005228779911585,0,7.001593333881704,2.986822429291154,10.011014450303197,4.994581256436472,1,1,82.85
Female,CSE,Night (6:00 PM - 6:00 AM),20,2,6,6,5,3,10,1,3.97,10.070058085644726,72.26,0,0,10.03,2.012468162869974,0,7.030397822656845,4.996700302969412,6.063309405890553,10.016480306544633,1,1,83.05
Female,CSE,Night (6:00 PM - 6:00 AM),35,0,7,2,2,20,240,2,5.06,7.971463848616888,90.15,0,0,8.01,4.0199797578231165,0,8.00532852328448,2.9932770391054144,1.033288020011661,5.977209458450164,1,0,76.13
Female,CSE,Night (6:00 PM - 6:00 AM),22,2,6,6,6,60,40,2,5.97,5.997830973391679,74.04,0,0,7.01,7.97888926041863,0,8.009348808980176,7.011749483457111,6.006333585067415,7.9854612662519004,1,1,80.18
Male,BCA,Night (6:00 PM - 6:00 AM),21,1,12,7,3,120,140,6,0.98,8.022821582958375,72.35,0,0,11.0,5.9562349112333735,0,8.033966432838037,0.9868280860978851,4.983862835061707,9.02167269233871,0,1,74.86
Male,MBA,Morning (6:00 AM - 12:00 PM),20,2,8,10,4,3,150,4,0.97,5.984659800156072,55.1,0,0,6.99,9.033810754268833,0,9.988809270231824,6.041901410346787,6.031179151865928,1.0341168151186055,1,1,75.95
Male,BHMS,Night (6:00 PM - 6:00 AM),24,0,7,6,5,40,0,3,3.06,10.020997426289881,85.3,0,1,6.99,5.014214587215458,0,10.008480365036473,0.9719885828113366,9.015560401499974,8.999195384135332,1,1,89.26
Male,CSE,Morning (6:00 AM - 12:00 PM),25,0,5,3,6,70,70,1,6.02,7.999809967936157,75.14,1,0,3.94,2.9894959898116316,0,8.012306350670185,5.985616854239854,2.993470343365864,0.9359812929647243,1,1,82.95
Male,BCA,Night (6:00 PM - 6:00 AM),20,3,5,5,0,40,60,1,4.97,1.9881932000716356,91.58,1,0,9.98,5.940472135113283,0,3.003777868182837,8.0106867572241,4.9868164135075235,3.9954282178668414,1,0,68.12
Male,CSE,Night (6:00 PM - 6:00 AM),22,1,5,9,6,60,30,4,6.03,7.933861406676662,78.3,0,0,8.0,1.981441320993222,0,9.013992338108274,5.016751633795868,1.9778118645436378,7.000744766040679,1,0,79.73
Female,BHMS,Morning (6:00 AM - 12:00 PM),22,2,4,6,5,2,60,1,1.01,6.006942807781702,30.03,0,0,11.99,1.0192881304461483,0,9.980618124084216,0.9672851077568212,8.00916861258211,6.994653639788623,1,1,79.77
Female,CSE,Night (6:00 PM - 6:00 AM),24,1,5,10,3,120,60,0,0.01,6.0446435556447735,97.99,0,0,7.01,10.012060055355182,0,8.027479754610935,9.997213506966254,5.989801695501713,6.007725054854578,1,1,8.14
Male,CSE,Night (6:00 PM - 6:00 AM),24,3,6,9,5,0,400,2,3.99,3.963745856417085,98.06,0,0,5.98,7.96176969287061,0,3.9844695636242573,1.0216860459964063,7.004107279684312,9.9890462891524,1,1,70.98
Male,CSE,Morning (6:00 AM - 12:00 PM),22,1,7,7,0,5,90,2,0.98,23.908312993374896,67.92,0,0,5.99,6.0171726054074846,0,10.012748807934496,2.956532321638572,5.022702718722285,6.019267262672929,1,0,90.11
Female,CSE,Afternoon (12:00 PM - 6:00 PM),20,2,6,3,5,40,20,0,13.01,7.985114525742415,78.05,0,0,5.96,5.9975538457601045,1,10.005899474854525,4.997618193487708,7.989191282650898,2.9732028228140712,0,1,85.91
Male,CSE,Afternoon (12:00 PM - 6:00 PM),25,1,3,7,1,5,240,2,1.98,5.070328921596633,68.86,0,0,10.01,5.035145031898373,0,9.980746957807348,3.959669568675689,6.015785757308876,9.028408054264757,1,1,85.77
Female,CSE,Night (6:00 PM - 6:00 AM),35,4,12,8,0,5,15,3,4.06,4.0564556823813644,77.29,1,0,7.98,6.480641272777731,0,1.0454948003701687,6.977950410343004,4.02991070978824,9.035602352239133,1,0,78.01
Male,CSE,Afternoon (12:00 PM - 6:00 PM),22,7,6,9,0,20,60,0,2.46,4.972960607559371,77.97,1,1,7.99,3.982886734678432,0,3.048133482624174,1.0023207992797498,7.009670171319071,6.979028760404117,1,0,9.8
Male,BA,Night (6:00 PM - 6:00 AM),20,1,4,1,4,5,50,2,0.05,7.021219036932663,67.91,0,0,8.01,3.003192437899037,1,0.9741792521520435,7.994105228153026,1.0171185748481804,6.979016355624024,1,0,70.02
Female,CSE,Morning (6:00 AM - 12:00 PM),21,1,2,2,6,15,50,5,4.0,1.0285805149082108,91.79,1,0,6.98,7.98841537405504,0,4.022412708672395,3.9690628688005614,7.009852691986587,5.009432887539683,1,1,85.86
Male,BA LLB,Night (6:00 PM - 6:00 AM),24,1,7,2,7,10,120,3,8.01,6.069423705686159,85.06,1,0,8.01,9.975772258838106,0,4.996563946997523,1.0331285945656394,5.000397936168049,5.972731813015068,1,1,98.09
Male,CSE,Night (6:00 PM - 6:00 AM),21,1,5,7,2,25,240,0,16.0,12.927769968826944,92.04,0,1,7.98,6.051076330207549,0,2.9811053585087577,4.990950078736128,8.020484990261506,4.988685852190293,1,1,75.96
Female,CSE,Night (6:00 PM - 6:00 AM),22,0,6,5,6,600,15,2,11.98,9.950211287329804,64.09,0,0,8.0,6.039413479166831,0,10.010333237091931,5.014914856999551,5.039377883673756,7.02532294000158,1,1,89.96
Female,BCA,Afternoon (12:00 PM - 6:00 PM),21,1,7,8,5,5,140,0,5.03,5.9063805302381915,77.77,1,0,5.99,3.973374735219366,0,4.023380011383164,8.04073288733834,8.020921859460374,10.016941419647143,0,1,87.05
Male,BA,Night (6:00 PM - 6:00 AM),22,0,5,6,4,10,15,3,0.92,2.968397989797375,94.63,0,0,7.99,6.006111122611061,0,5.004516862957667,8.981653267287989,1.9952620822584672,3.0454813307360196,1,0,76.13
Male,CSE,Morning (6:00 AM - 12:00 PM),20,2,12,5,0,30,400,2,2.98,2.049671200662488,83.14,0,1,12.03,5.95750770391055,0,4.989807288184597,7.016697422016507,5.995902145063229,3.003922585926427,1,1,75.03
Female,BA,Night (6:00 PM - 6:00 AM),20,2,5,5,5,15,6,3,0.97,7.973926870911128,45.34,1,0,6.97,4.047187378758241,1,3.0372778427646936,3.0112606455884836,6.996817492918045,6.985970216880595,1,0,70.25
Male,BA LLB,Morning (6:00 AM - 12:00 PM),20,1,4,6,0,5,120,3,0.0,2.93906126271872,94.77,1,0,11.03,5.021084191317996,0,10.03828658702108,3.9623107957924066,6.0231837961754735,6.001176965663706,1,1,80.24
Male,CSE,Night (6:00 PM - 6:00 AM),30,1,8,5,0,5,360,0,5.99,14.010557295501048,80.36,1,0,7.98,8.02783864692937,1,7.9808513080285834,4.032744317765206,5.987122779929048,6.996541273243749,1,1,87.9
Female,CSE,Morning (6:00 AM - 12:00 PM),22,1,5,10,3,600,46,0,0.51,6.011755976443769,45.06,0,0,5.02,12.993022906456298,0,10.002548553462326,5.002737811497436,9.974933357240575,5.996863543822769,1,0,82.84
Male,CSE,Night (6:00 PM - 6:00 AM),21,4,5,7,3,2,20,2,2.02,7.952623273288221,95.0,1,0,8.02,6.032582792996056,0,1.9557248466274917,6.985547702383641,6.011474676006762,5.999453274254753,1,0,74.83
Female,CSE,Morning (6:00 AM - 12:00 PM),20,4,4,10,6,10,70,1,3.01,14.976427106293862,49.91,0,0,8.01,7.032656406640624,1,7.023423500201247,6.956070358412498,4.000529608826103,0.9785990969876809,1,1,85.25
Male,CSE,Night (6:00 PM - 6:00 AM),24,3,6,9,3,120,6,0,4.98,12.007014233818362,57.68,0,0,6.98,1.9954331084638481,0,4.037223913269231,6.96543724529318,9.03624819580943,6.006482003215118,1,1,79.83
Female,CSE,Night (6:00 PM - 6:00 AM),21,1,4,5,0,0,300,0,5.01,0.03474993106961085,69.23,1,1,7.01,3.96812986398054,0,4.010923063465666,2.9970566362959787,8.944779364718205,6.967645693193259,1,0,74.95
Male,CSE,Morning (6:00 AM - 12:00 PM),18,2,4,4,5,70,240,0,6.0,6.969773885811998,82.82,1,1,6.05,6.0120714553663985,0,1.9709670899111265,3.9637127574612623,3.005091890104406,6.983535860890021,1,0,50.0
Male,BCOM,Morning (6:00 AM - 12:00 PM),21,1,4,10,0,0,180,2,2.03,11.963061163291522,90.82,0,1,10.0,3.996490540285447,0,8.045293903842158,8.017162218597957,2.9901206884152174,4.997269581692471,1,1,75.25
Male,CSE,Morning (6:00 AM - 12:00 PM),21,0,11,9,2,60,400,1,2.02,20.089091617501598,70.23,0,0,6.0,6.051384532919632,0,5.056934111180803,4.9897196143237235,5.019827738308723,5.948102372797603,1,1,75.82
Male,CSE,Afternoon (12:00 PM - 6:00 PM),20,2,4,10,0,3,120,2,4.0,4.987235167564192,49.57,0,0,6.0,6.001404391286669,0,4.987889932253297,4.957649211248846,6.993148497650398,8.017662267958672,1,0,78.15
Female,CSE,Night (6:00 PM - 6:00 AM),22,1,7,8,6,1,40,2,3.97,8.011619278520822,68.65,0,0,8.01,3.0029527457928586,0,7.012490995997988,6.9820186130069155,6.985903897185042,0.952842959383084,1,0,86.0
Male,CSE,Night (6:00 PM - 6:00 AM),24,7,8,9,6,5,60,0,5.98,12.030202473694384,90.0,1,0,6.0,4.022383350743708,0,7.022900026265603,3.9711708345710677,1.0229012258966574,6.015379151342398,1,0,73.98
Male,BSC,Night (6:00 PM - 6:00 AM),26,1,5,5,1,70,60,3,5.98,11.916762345128218,80.07,1,0,6.01,8.000090858368683,0,5.02207854839787,4.966797335898904,10.031297126280018,4.970306637955077,1,0,68.0
Prefer not to say,CSE,Morning (6:00 AM - 12:00 PM),19,2,5,3,3,240,40,2,1.99,5.9991369674319746,77.11,1,0,7.99,8.019259483414995,0,3.0013514018976717,5.939917915024103,4.9976097282544725,3.9906997904675614,1,0,75.9
Female,BBA,Night (6:00 PM - 6:00 AM),19,5,5,5,1,2,30,0,0.51,1.9233383878848227,78.93,0,0,6.98,6.985048803907768,0,4.050413482909079,3.0026990427297213,0.9980790993737999,6.011923440192282,1,1,33.27
Male,CSE,Morning (6:00 AM - 12:00 PM),22,3,8,5,5,20,0,4,3.02,7.993908056847838,72.58,1,0,8.04,5.968974286217648,0,8.956108158569574,9.974128783258303,5.031091433939176,6.050487069582231,1,1,75.9
Male,CSE,Morning (6:00 AM - 12:00 PM),20,2,5,2,0,0,50,0,5.0,4.063963571928524,89.95,1,0,4.0,3.9746879138473803,0,5.956467213350004,9.050900250872099,6.028357165394491,10.0026746796777,1,1,79.82
Male,CSE,Morning (6:00 AM - 12:00 PM),20,2,5,2,4,20,66,1,5.0,11.953488828976601,79.95,0,0,5.06,6.990649103079013,0,3.999560190053097,1.0269219925611894,7.025239251644419,5.954462857111511,1,0,74.83
Male,MBA,Night (6:00 PM - 6:00 AM),20,4,5,9,3,30,10,1,9.0,13.922373994390492,49.82,1,0,8.01,0.0032902057781806363,0,5.048890564514045,10.04425116506145,4.990145071894517,5.021904557056059,1,1,77.17
Male,CSE,Night (6:00 PM - 6:00 AM),22,3,6,8,5,20,70,0,0.98,10.087933160879052,50.03,0,1,7.01,6.013841890341133,1,7.0325185047466165,10.019408292379115,4.983887102866209,6.9946732768599285,1,0,89.95
Male,CSE,Night (6:00 PM - 6:00 AM),22,1,4,9,2,60,40,2,3.97,0.9465671859277681,55.14,1,1,4.99,13.012638385891618,0,4.958126190159869,7.9841427890037995,2.0400490925497716,6.001605622435085,1,1,80.09
Female,BA,Night (6:00 PM - 6:00 AM),21,0,4,1,0,20,60,10,4.95,2.930192413553137,74.27,0,0,7.99,10.000279426246513,0,2.07973206701642,1.0087902165716485,9.01491977888099,8.012813049107073,1,1,84.98
Male,CSE,Afternoon (12:00 PM - 6:00 PM),20,2,12,5,1,35,30,0,2.98,15.07541857082579,94.66,1,0,5.99,12.970318616990502,0,10.015544124133283,5.99178819481303,6.981855838387929,6.94888731549503,1,0,77.97
Male,B.DES,Night (6:00 PM - 6:00 AM),20,1,8,7,0,3,65,0,4.01,-0.0552687591282931,88.94,0,0,5.98,5.019383468815801,0,2.9676910623713457,9.009238991037753,1.9973973924697779,1.0001501389168115,1,1,33.32
Female,CSE,Night (6:00 PM - 6:00 AM),20,3,6,9,2,5,10,10,1.98,8.076624249442828,90.1,1,0,9.98,2.9583569405277275,0,8.99741686351423,6.024174364692045,8.002079288184323,4.990590113254342,1,1,85.1
Male,CSE,Night (6:00 PM - 6:00 AM),21,2,12,5,2,10,150,2,0.99,8.012767841546706,89.13,0,0,4.03,5.967614437591986,1,9.027119341038361,9.016205349397156,0.9974148181466761,6.028063215901831,1,0,85.9
Male,BCA,Night (6:00 PM - 6:00 AM),21,0,6,6,5,30,40,2,16.0,18.059809956491982,90.0,1,0,6.02,4.001253600963258,0,5.035120173287041,5.000226277512183,4.992848371007168,4.016700415437039,1,0,79.98
Male,CSE,Night (6:00 PM - 6:00 AM),25,2,5,8,4,6,0,0,16.0,8.008667438864322,77.12,0,1,8.03,8.022091348099025,0,2.9981499879011326,9.001785506106916,6.030113141792979,0.9626308709897784,1,0,83.13
Male,CSE,Morning (6:00 AM - 12:00 PM),19,3,7,7,4,40,15,0,1.97,10.050295257241796,91.82,1,0,4.02,4.017399866955483,0,7.014641810721929,5.005956312454016,5.012930184968864,6.029000106089247,1,0,90.15
Male,BA,Night (6:00 PM - 6:00 AM),27,5,5,5,5,3,0,1,1.03,3.957216339146641,75.36,0,0,7.99,3.997217006290819,0,7.996501040991557,3.0299941708936107,6.05513912217732,6.010324733350082,1,0,77.21
Male,CSE,Afternoon (12:00 PM - 6:00 PM),20,3,6,6,7,50,15,2,1.03,0.9714168368348587,88.23,1,0,5.97,8.01233612825053,0,4.99815349703614,4.986718637980017,10.031453673302039,6.964462813438867,1,0,91.86
Male,BA,Morning (6:00 AM - 12:00 PM),22,1,8,8,4,10,30,1,2.97,9.90145414411183,75.69,0,0,7.99,4.970447304855555,0,5.020323496960452,0.9929827192091788,5.003335579568794,10.001280542381647,1,1,93.91
Male,CSE,Night (6:00 PM - 6:00 AM),23,1,6,2,5,60,60,2,0.0,2.0452680303417905,22.75,0,0,8.0,5.984417328354475,0,7.040398516013357,4.98623567448493,10.034676974698861,3.023767980855065,1,0,89.97
Male,CSE,Morning (6:00 AM - 12:00 PM),20,4,6,6,0,70,30,1,3.04,18.019544597420715,19.76,1,0,10.02,4.984837819390055,0,7.968104841784406,3.003724027125891,4.008633757521503,8.972115729266807,1,0,79.82
Male,BBA,Morning (6:00 AM - 12:00 PM),21,0,5,7,0,90,45,3,16.0,9.953076280267602,79.15,0,0,8.0,5.972959650686308,0,1.993472498061865,5.017269101218128,7.059176222329144,8.031640322278633,1,0,90.12
Male,CSE,Night (6:00 PM - 6:00 AM),21,0,5,10,0,50,60,1,3.93,9.918531734962947,69.71,0,0,6.06,6.990034261440726,0,9.983121326066998,5.00812761732113,6.992293251360377,4.965257803931597,1,0,92.04
Male,CSE,Afternoon (12:00 PM - 6:00 PM),22,1,4,9,0,30,6,0,4.96,12.01312756669546,2.92,1,1,6.99,6.9942078058233665,0,2.9717349380872182,6.998435650593857,6.011086125550702,6.981827021820623,1,1,84.98
Female,CSE,Night (6:00 PM - 6:00 AM),19,7,4,10,0,6,400,2,2.99,10.078070186011956,78.1,0,0,8.01,6.987177258569202,1,5.970303814077722,5.029097199899086,7.985300615433259,2.9783440563933596,1,1,82.14
Male,MBBS,Afternoon (12:00 PM - 6:00 PM),20,2,2,5,5,70,10,2,5.96,17.99357343253357,91.98,0,1,5.99,6.992878615503922,0,10.000699640744475,9.97845814207561,5.990675296500212,6.031625539917184,1,1,88.89
Male,BA,Night (6:00 PM - 6:00 AM),20,2,5,10,0,70,35,2,0.99,4.969327924093589,49.06,0,0,8.01,0.920630253468895,0,7.969924764259012,4.95932025519853,4.991645991926678,5.9887222964546725,1,1,78.16
Female,CSE,Morning (6:00 AM - 12:00 PM),21,3,6,10,3,45,80,0,1.0,4.95634871839282,79.76,0,0,8.0,13.010698023193482,0,6.968974033005807,9.008721570950872,9.030251029900965,0.9732923127014937,1,1,70.24
Female,CSE,Night (6:00 PM - 6:00 AM),20,4,6,8,2,50,25,10,6.05,20.058197811447418,78.14,0,0,8.0,3.9887493820354725,0,9.994970849496381,0.9989080178308126,7.005090596426179,8.010225644197426,1,0,74.04
Female,CSE,Night (6:00 PM - 6:00 AM),22,7,6,1,4,600,6,0,1.99,11.963700672459238,79.86,0,0,5.99,3.9887231727391637,0,3.972535691453542,2.9954669804815928,9.939828724054305,3.015186065480688,1,0,74.0
Non-binary,CSE,Night (6:00 PM - 6:00 AM),20,0,5,7,6,5,60,3,2.03,7.9827095420663845,85.93,0,0,7.0,7.961492850217614,0,10.014261294730053,2.964211738783268,7.002291856794997,7.015332030095388,1,0,82.02
Male,CSE,Night (6:00 PM - 6:00 AM),20,1,7,10,3,40,3,3,1.04,7.048526637417059,33.38,1,0,9.02,4.043020540350171,0,9.986564459144214,3.0053867600655146,5.976168803685624,3.9937678572293747,1,1,84.81
Male,CSE,Night (6:00 PM - 6:00 AM),26,2,5,7,5,30,120,3,1.04,8.029695499750257,95.02,0,1,8.98,13.044333418479763,0,4.966505069774497,9.048688448786088,2.989216712081724,8.005846167112523,1,0,69.97
Male,BHMS,Morning (6:00 AM - 12:00 PM),20,0,4,6,6,15,60,1,1.01,0.984492244402854,85.01,1,0,6.0,2.9537188974631126,0,3.065214618436175,6.9638840822286445,9.02815606521841,3.985065386988311,1,0,90.29
Male,CSE,Night (6:00 PM - 6:00 AM),21,7,4,1,3,1,4,2,1.94,0.967439892497548,73.83,0,0,4.01,7.9934670544311865,0,9.94019616241436,1.9957388804893996,6.967125226521314,10.038466998159608,1,0,77.3
Female,CSE,Morning (6:00 AM - 12:00 PM),20,3,4,5,5,60,240,1,2.01,2.0682703303231667,97.93,1,0,7.01,6.525734356969225,1,1.0240113046337602,6.002047619522332,0.9699467632273416,6.0262802087627225,1,1,70.01
Male,CSE,Night (6:00 PM - 6:00 AM),35,1,4,3,0,40,60,4,6.03,5.947996687030965,78.0,0,0,9.04,5.990055249222161,1,10.009704887191425,9.987959010653963,6.959367839832481,8.024873451524712,1,1,82.92
Male,BCA,Morning (6:00 AM - 12:00 PM),22,4,5,6,3,40,10,2,1.0,9.990204386110817,43.69,0,1,8.01,3.983187494923721,0,9.986407450889683,5.004459178323036,3.990519669410709,6.018239327435715,1,0,84.14
Male,CSE,Night (6:00 PM - 6:00 AM),19,2,7,3,5,5,300,1,6.05,4.92985247807225,73.89,0,1,6.99,6.981385975783177,0,6.974547138108822,2.9878750414002164,9.958654886891516,8.011937282120375,1,1,74.99
Female,CSE,Night (6:00 PM - 6:00 AM),22,3,6,9,2,1,100,0,3.03,8.055380429360913,55.09,0,0,4.99,4.00867355281688,0,5.048465941604345,3.0041659596667816,5.960707687995517,3.9714193686223953,1,1,70.13
Female,LLB,Night (6:00 PM - 6:00 AM),20,1,4,10,2,10,50,3,6.02,4.977878619082184,91.71,1,0,7.99,6.072543658099368,0,2.0595553031552694,8.993086455912772,9.994376755154464,5.014545720732468,1,1,91.9
Male,CSE,Night (6:00 PM - 6:00 AM),18,1,6,2,4,3,360,0,3.03,7.9674096670815,87.26,0,1,7.99,3.0229636447190593,0,0.9917894225831875,2.9854123569941313,8.007676578512648,6.002624454257755,1,0,89.04
Female,BBA,Morning (6:00 AM - 12:00 PM),21,1,5,8,5,50,30,0,13.01,10.03082190517581,98.29,0,0,8.0,1.969251734129767,0,7.987711607953215,4.997909422755196,5.977704524295851,7.029017061883184,1,0,81.95
Female,DROPOUT,Night (6:00 PM - 6:00 AM),20,2,6,3,5,15,40,0,0.92,11.933595901385482,74.92,0,1,8.01,4.982556554005013,1,4.03165073063495,7.0130534264333555,9.0088363409171,3.01854487764845,1,0,78.0
Male,CSE,Night (6:00 PM - 6:00 AM),19,1,6,4,4,20,140,1,7.98,12.02959766604112,87.31,1,1,6.02,6.992573252750272,0,5.993101939809589,1.957756326204005,4.002708162729342,3.012641188990541,1,1,73.92
Male,CSE,Night (6:00 PM - 6:00 AM),18,2,8,3,4,40,40,3,16.0,9.983205008096592,64.97,1,0,7.01,7.976169125722754,0,10.016360423549484,3.0188209552695833,5.0132176600249885,5.9613165707674645,1,0,86.98
Male,BCA,Morning (6:00 AM - 12:00 PM),18,5,5,6,5,0,40,4,2.97,11.943854124950505,20.1,0,0,8.02,9.9709956608716,0,7.015647084456176,9.98031527497293,8.974534747154609,5.997955827532881,1,0,80.04
Male,CSE,Night (6:00 PM - 6:00 AM),20,3,1,8,3,45,40,2,0.99,7.953871055159858,89.89,0,0,1.99,10.020800943453393,0,10.001046609213867,3.0167737178481735,1.048547859042447,3.9871862795352437,1,1,89.1
Male,CSE,Morning (6:00 AM - 12:00 PM),20,3,12,9,0,90,30,0,2.97,5.96812823502432,52.21,0,0,10.03,9.986049999247493,0,1.0046294748472329,9.981833203395047,5.972119862269206,6.005796363634567,1,0,73.98
Male,BCA,Morning (6:00 AM - 12:00 PM),21,1,3,2,2,4,100,0,3.06,11.979315326506994,55.09,1,0,5.99,3.0103130968474714,1,8.010363636002015,3.019347919893725,4.984696070407104,6.990455649284687,1,0,84.2
Male,BHMS,Night (6:00 PM - 6:00 AM),20,0,12,6,1,20,60,0,4.05,23.94416963492528,87.81,0,0,8.01,4.04943955710532,1,2.9694754464056428,0.9986722798468959,6.0126015581690115,8.993662052169535,1,0,74.82
Female,CSE,Morning (6:00 AM - 12:00 PM),24,4,5,6,0,15,540,1,2.97,5.013719297040596,73.73,0,0,6.0,7.98545641779195,0,8.980939895080093,5.974791103013228,6.002882793684669,6.010543132723038,1,0,71.79
Male,CSE,Morning (6:00 AM - 12:00 PM),22,0,7,10,2,50,0,4,5.0,-0.057050636587434325,77.67,1,0,8.0,4.00761735179321,0,4.006330483454277,2.9880988103370036,6.020724322942901,3.9900746122729975,1,1,76.92
Male,CSE,Morning (6:00 AM - 12:00 PM),20,6,4,9,4,25,30,1,1.98,3.889826635492437,30.04,1,0,10.01,5.971607585565097,1,5.9872617328853,3.032376278256638,4.9924163244016,6.00279272560485,1,0,85.0
Female,BSC,Night (6:00 PM - 6:00 AM),21,1,4,10,7,50,140,2,0.02,6.089420720182481,92.13,1,1,3.97,2.0115250827846385,0,4.077878661117417,5.001405759963328,6.969979913536988,6.965102008685597,1,1,70.23
Female,CSE,Morning (6:00 AM - 12:00 PM),21,1,8,10,5,5,4,2,1.02,10.009219964058957,74.15,0,0,3.98,7.036059573559613,0,6.003717581985831,8.987576549731639,7.962681378354593,4.980881326728756,1,1,69.97
Non-binary,CSE,Night (6:00 PM - 6:00 AM),18,7,3,5,3,0,20,2,3.03,7.093607182709498,2.97,0,0,5.01,8.034628410541362,0,9.951259950951913,5.030935204482035,10.043547552554571,8.01506806867027,1,1,90.87
Male,CSE,Night (6:00 PM - 6:00 AM),22,0,6,9,4,6,6,0,3.01,4.95138371721951,85.74,0,0,9.0,6.001173449607811,0,3.9210952850967824,1.0231950002594052,1.9925856987448287,6.971744834918452,1,1,79.91
Non-binary,CSE,Night (6:00 PM - 6:00 AM),20,4,4,7,3,40,60,2,4.09,7.022350046982097,89.84,0,0,6.0,5.985605387634691,0,8.023023026967888,4.977210254120068,4.9959037944565035,5.028611927548696,1,1,72.01
Male,BBA,Morning (6:00 AM - 12:00 PM),19,1,5,5,6,60,60,2,3.97,6.041673127808125,50.26,1,1,6.98,9.006568274782182,0,8.003961102955596,0.9944535626469059,9.044080510849827,2.0223800935363867,1,1,75.85
Female,CSE,Night (6:00 PM - 6:00 AM),19,2,6,10,5,3,70,1,0.95,4.991179774099145,54.89,0,0,5.0,4.001417689282758,1,8.040397560707497,6.952194772916693,8.98795835871615,7.993839270305852,1,1,91.27
Male,CSE,Night (6:00 PM - 6:00 AM),22,0,4,5,1,40,50,2,5.99,9.93271387979882,80.03,0,0,4.01,1.0127906812104794,0,7.981941862847462,7.023650304100251,8.000593202403389,6.068875199277143,1,1,67.67
Male,BHMS,Morning (6:00 AM - 12:00 PM),22,1,4,10,5,40,10,3,2.95,0.9876798022159985,89.75,0,0,7.99,6.982401315388982,0,2.9966186159418218,1.00011031413203,0.9747332597496442,7.028551716702499,1,1,79.89
Male,BSC,Morning (6:00 AM - 12:00 PM),25,0,5,9,4,45,10,2,4.95,8.02917914780474,45.08,0,0,7.03,4.988900475749119,0,10.007829313100803,9.01817700608067,9.967887449967868,6.978196861444269,1,1,83.92
Female,BCA,Afternoon (12:00 PM - 6:00 PM),21,3,7,5,0,25,6,0,12.97,6.02740079100417,86.9,0,0,8.02,4.993944859077913,0,1.995652009667557,2.9475948138829993,2.0462433261065245,7.017138193929806,1,1,88.86
